Designator,Mid X,Mid Y,Rotation,Layer
SW8,206.16,-58.98,180.0,top
SW9,225.21,-58.98,180.0,top
SWA1,87.0975,-97.08,180.0,top
SWB1,172.8225,-116.13,180.0,top
SWBRK1,259.738125,-135.18,180.0,top
SWC1,134.7225,-116.13,180.0,top
SWCOMMA1,229.9725,-116.13,180.0,top
SWCPS1,60.90375,-97.08,180.0,top
SWCTL1,114.481875,-135.18,180.0,top
SWD1,125.1975,-97.08,180.0,top
SWDASH1,272.835,-78.03,180.0,top
SWDEL1,310.935,-58.98,180.0,top
SWE1,120.435,-78.03,180.0,top
SWEQUAL1,291.885,-78.03,180.0,top
SWESC1,53.76,-58.98,180.0,top
SWF1,144.2475,-97.08,180.0,top
SWFN1,97.1225,-27.53,180.0,top
SWFN2,125.6975,-27.53,180.0,top
SWFN3,154.2725,-27.53,180.0,top
SWFN4,182.8475,-27.53,180.0,top
SWG1,163.2975,-97.08,180.0,top
SWGT1,282.36,-58.98,180.0,top
SWH1,182.3475,-97.08,180.0,top
SWHLP1,211.4225,-27.53,180.0,top
SWI1,215.685,-78.03,180.0,top
SWINV1,320.46,-116.13,180.0,top
SWJ1,201.3975,-97.08,180.0,top
SWK1,220.4475,-97.08,180.0,top
SWL1,239.4975,-97.08,180.0,top
SWLEFTSFT1,65.66625,-116.13,180.0,top
SWLT1,263.31,-58.98,180.0,top
SWM1,210.9225,-116.13,180.0,top
SWN1,191.8725,-116.13,180.0,top
SWO1,234.735,-78.03,180.0,top
SWOPTION1,297.16,-27.53,180.0,top
SWP1,253.785,-78.03,180.0,top
SWPERIOD1,249.0225,-116.13,180.0,top
SWPLUS1,277.5975,-97.08,180.0,top
SWQ1,82.335,-78.03,180.0,top
SWR1,139.485,-78.03,180.0,top
SWRESET1,325.7225,-27.53,180.0,top
SWRET1,312.99875,-92.635,270.0,top
SWRIGHTSFT1,294.26625,-116.13,180.0,top
SWS1,106.1475,-97.08,180.0,top
SWSELECT1,268.5725,-27.53,180.0,top
SWSEMI1,258.5475,-97.08,180.0,top
SWSLASH1,268.0725,-116.13,180.0,top
SWSPC1,187.11,-135.18,180.0,top
SWSTAR1,296.6475,-97.08,180.0,top
SWSTART1,239.9975,-27.53,180.0,top
SWT1,158.535,-78.03,180.0,top
SWTAB1,58.5225,-78.03,180.0,top
SWU1,196.635,-78.03,180.0,top
SWV1,153.7725,-116.13,180.0,top
SWW1,101.385,-78.03,180.0,top
SWX1,115.6725,-116.13,180.0,top
SWY1,177.585,-78.03,180.0,top
SWZ1,96.6225,-116.13,180.0,top
